,index,tweet_id
5166,483,1234734048611717127
5167,483,1234733825084854273
5168,483,1234731994828984320
5170,483,1234729036733206528
5171,253,1253908224945741825
5172,253,1253448331503771648
5173,253,1250891776769974274
5174,253,1250297607357755393
5176,253,1248292284422111232
5177,253,1247582831586484231
5178,253,1247399211655544833
5179,253,1247031571158368256
5181,253,1246624677453156352
5182,253,1245692832226164741
5183,253,1245606781302108160
5185,253,1244718233967456256
5186,253,1244550055874293760
5187,253,1244478560825294848
5188,253,1244416930447904768
5189,253,1244354984856162304
5190,253,1244354891751075844
5191,253,1244126657209724928
5192,253,1244078925204111360
5194,253,1243847465964625920
5195,253,1243644035509694467
5196,253,1243626955599118338
5197,253,1243591009617010688
5198,253,1243556194809233408
5199,253,1243546407610601474
5200,253,1243537854506192897
5201,253,1243450349781909504
5202,253,1243361396483452928
5203,253,1243319494170337281
5204,253,1243319308379439104
5205,253,1243302232293965824
5206,253,1243301839082147840
5207,253,1243299452582014977
5208,253,1243295855576256516
5209,253,1243258566133211137
5210,253,1243225625554497537
5211,253,1243177647418609665
5212,253,1243154357857779712
5214,253,1243127856151973888
5215,253,1243120742444797953
5217,253,1243074311528710144
5218,253,1243032741915947008
5219,253,1243024321364156416
5220,253,1243019660876021760
5221,253,1242987370842071048
5222,253,1242967573072719872
5223,253,1242966057318600704
5224,253,1242955499307483136
5227,253,1242939969708134400
5228,253,1242935938029944832
5229,253,1242935043074461698
5231,253,1242929509189455872
5232,253,1242928658798522369
5234,253,1242921942631448577
5235,253,1242921452908744707
5236,253,1242900339751178245
5242,253,1242869281508876289
5243,253,1242869038109188096
5244,253,1242861390718734337
5245,253,1242859978924404736
5247,253,1242857563659649024
5248,253,1242856056704897025
5249,253,1242855903168049157
5250,253,1242855538708353026
5251,253,1242855525454241792
5252,253,1242855292783792128
5253,253,1242855211347181570
5254,253,1242854341007962118
5256,253,1242845285711298561
5257,253,1242844056285097984
5258,253,1242840750368403456
5259,253,1242840690159214595
5260,253,1242806600013942789
5261,253,1242806272346533893
5262,253,1242803455976247303
5263,253,1242800702939893760
5265,253,1242788933403955201
5266,253,1242778884010946561
5267,253,1242776777673584640
5268,253,1242762950026248192
5269,253,1242751471684399105
5270,253,1242747508603772928
5271,253,1242703989340323840
5272,253,1242685821309739010
5273,253,1242678833238720515
5274,253,1242673794465976320
5275,253,1242662853363920896
5276,253,1242661917627486211
5277,253,1242660371204210689
5278,253,1242658986970750976
5279,253,1242656964024434688
5280,253,1242653986030829568
5281,253,1242649787813392384
5282,253,1242648350622613505
5283,253,1242646928166453253
5284,253,1242641868891910146
5286,253,1242640140494942208
5287,253,1242637220491800582
5288,253,1242632117298671616
5290,253,1242630088618848257
5291,253,1242621435736199171
5295,253,1242616108827340801
5297,253,1242614218949451777
5298,253,1242613889570832385
5299,253,1242613490310737920
5300,253,1242613198957641728
5301,253,1242612913484906496
5302,253,1242612751907926017
5303,253,1242612462530134016
5304,253,1242612288378400770
5305,253,1242611261818441728
5306,253,1242609058860929029
5307,253,1242607937501216768
5308,253,1242607513012506624
5309,253,1242606608598753281
5310,253,1242601959326019585
5311,253,1242601098755661824
5312,253,1242600755279904774
5313,253,1242600130785640449
5314,253,1242599912367370245
5315,253,1242597819585900546
5317,253,1242585453980606464
5322,253,1242572997430521862
5325,253,1242568292168056838
5326,253,1242566839324073984
5327,253,1242566332916346881
5328,253,1242565629397405696
5329,253,1242565154224533504
5331,253,1242559668385280001
5333,253,1242554476105531392
5335,253,1242550298616438803
5336,253,1242550184439091205
5337,253,1242548156665126914
5338,253,1242547777063784448
5340,253,1242547121259188228
5341,253,1242545150791999493
5342,253,1242544406655352837
5343,253,1242544057169186816
5344,253,1242543798435143681
5346,253,1242535269204668416
5347,253,1242534846347579392
5349,253,1242533616032329729
5350,253,1242532792950501377
5351,253,1242532019374039041
5352,253,1242531601025810435
5353,253,1242530748877475840
5354,253,1242525489006329856
5355,253,1242524455366275075
5356,253,1242523868927070209
5357,253,1242523364893261824
5358,253,1242521187609001984
5359,253,1242520846289289217
5361,253,1242520159278862336
5363,253,1242518966272024577
5364,253,1242516299185639426
5365,253,1242514796911579136
5366,253,1242514345705103361
5367,253,1242513518311510016
5369,253,1242512680004521984
5370,253,1242511823246708736
5372,253,1242506806766612480
5373,253,1242505057251266562
5374,253,1242505023046778881
5376,253,1242502448004173827
5380,451,1238981639864070145
5381,366,1256305644346302465
5382,366,1255627404438994945
5383,366,1255499685059575808
5385,366,1253310562743836674
5392,366,1251957774268825600
5396,366,1251919009106321409
5400,366,1251530226888212485
5401,366,1251524134946967552
5402,366,1251216134289981440
5403,366,1251087682488479745
5404,366,1251043659807686656
5406,366,1250835355550572546
5413,366,1249956860079341568
5418,366,1249729244592254977
5422,366,1249586907568201728
5433,366,1249344466768576512
5437,366,1249283974804819968
5449,366,1248980149506322432
5450,366,1248947762772746240
5451,366,1248917370195804160
5453,366,1248873760997982208
5455,366,1248738389374967814
5466,366,1247987761946267653
5470,366,1247880071769141248
5471,366,1247870115607195649
5473,366,1247852022499590145
5478,366,1247842349033689088
5479,366,1247834673847455745
5480,366,1247749390741073921
5481,366,1247733554190180352
5484,366,1247698022265479168
5488,366,1247605082071478279
5490,366,1247567992847601664
5494,366,1247472578618425345
5497,366,1247312242909077505
5499,366,1247259683695386624
5503,366,1247223978986536960
5504,366,1247222895975321614
5511,366,1247173071091441666
5512,366,1247172720091107328
5515,366,1247135353552723969
5525,366,1246429643281960960
5526,366,1246415920362164224
5530,366,1245945938985828352
5532,366,1245481443331096577
5534,366,1245286610708705281
5535,366,1245265928729878535
5537,366,1245000681917952000
5538,366,1244949531625693185
5539,366,1244857178298544132
5540,366,1244857007997243393
5541,366,1244854785439698947
5547,366,1244776020135366657
5548,366,1244746720996741122
5552,366,1244481243267371008
5553,366,1244459983594565634
5557,366,1244408115732402178
5558,366,1244386091874037772
5563,366,1244244562585047041
5564,366,1244216916190822401
5572,366,1243860243311931392
5576,366,1243659206210789378
5577,366,1243637742086557697
5579,366,1243595535891615745
5580,366,1243469022521221121
5581,366,1243391921105457152
5582,366,1243391724052873219
5585,366,1243162736420405248
5586,366,1243094069116579842
5588,366,1242532979974471682
5590,366,1242355539067240448
5591,366,1242181080679145473
5592,366,1242036452654972928
5594,366,1241529487558352897
5595,366,1241523724668395521
5596,366,1241522767821819906
5597,366,1241522429148557312
5598,366,1241423420438523904
5599,366,1241422196448407552
5600,366,1241421805417611266
5602,366,1241353579476193282
5603,366,1241333283625074690
5607,366,1241081483558891523
5609,366,1241058271408128007
5611,366,1240448539269959680
5612,366,1240196059252404224
5613,366,1240127841175560195
5614,366,1239962647707045896
5615,366,1239786135662014466
5616,366,1239576527655731200
5617,366,1239545312798113792
5619,366,1239276644633923585
5622,366,1239056746079039488
5623,366,1239015091779100673
5624,366,1238986038464389122
5625,366,1238962604845887488
5626,366,1238896756605124608
5634,366,1238277631797313536
5635,366,1238276365578838016
5637,366,1238204778922094593
5638,366,1238176358817312768
5639,366,1238138152289734658
5640,366,1238117405722906626
5641,366,1238079191976939520
5643,366,1238044584820658178
5646,366,1237866648490487808
5647,366,1237835693142855680
5648,366,1237821190338682881
5649,366,1237772449044779008
5653,130,1249312782635466753
5655,130,1247896775974776838
5656,130,1247851948038127621
5657,130,1247678210835439616
5665,130,1247244958559621123
5666,130,1247238729875501063
5667,130,1247174385141714950
5669,130,1247090311450562560
5672,130,1246525430749749248
5673,130,1246503678661582848
5674,130,1246453955556761600
5675,130,1246196709794906114
5676,130,1245869250742378496
5677,130,1245862320053432321
5678,130,1245807885159936005
5679,130,1245701988144349186
5680,130,1245690836865687552
5681,130,1245683798462906372
5687,130,1245462569596276736
5690,130,1245427330673250306
5691,130,1245414069000998913
5696,130,1245384565226602503
5701,130,1245358960925741058
5702,130,1245350769710292993
5704,130,1245338276837244930
5705,130,1245326344763748354
5706,130,1245322410087387136
5707,130,1245314554810245121
5708,130,1245309501282058241
5710,130,1245293606472232960
5711,130,1245293111821119490
5712,130,1245289515289317383
5715,130,1245272635690422278
5716,130,1245270921201541120
5717,130,1245261872359780352
5718,130,1245260602034946053
5719,130,1245259789820497921
5723,130,1245241928259534853
5724,130,1245238291668119553
5725,130,1245237453121708032
5728,130,1245211368409780224
5729,130,1245211040213843969
5730,130,1245208851281936386
5731,130,1245205886483775488
5734,130,1245201408732712962
5735,130,1245200795227881472
5737,130,1245197688099885056
5738,130,1245197386458202112
5742,130,1245188102831796224
5745,130,1245185173437718528
5747,130,1245184182839631873
5748,130,1245181546878980097
5750,130,1245176664319016960
5753,130,1245172473202708480
5754,130,1245171592361107457
5756,130,1245170315854053378
5758,130,1245168418682265602
5759,130,1245168105715904512
5761,130,1245167398929534976
5763,130,1245165695677149188
5765,130,1245163326193250307
5767,130,1245162813875785733
5768,130,1245162300744462336
5769,130,1245162256326889479
5770,130,1245162250870181889
5771,130,1245159299963330561
5773,130,1245157476170969088
5776,130,1245149637842894849
5778,130,1245148616173518848
5779,130,1245148530882347009
5780,130,1245148461718294528
5781,130,1245146971096006656
5782,130,1245146470459809792
5785,130,1245142596961226752
5786,130,1245142134841397254
5787,130,1245142012808085506
5788,130,1245140207243939842
5790,130,1245139564622163976
5793,130,1245138784661929984
5797,130,1245130389477142529
5798,130,1245130317868027904
5799,130,1245129384496730112
5800,130,1245128873022500864
5801,130,1245128747696652288
5802,17,1255971979481493505
5804,17,1255695181979869184
5805,17,1255638972308484097
5806,17,1255484783884369921
5807,201,1255965398203338754
5808,201,1255778411290800128
5810,201,1255513094341738497
5811,201,1255097175043977218
5812,201,1254179453149892608
5813,201,1253440905144610819
5814,201,1253416865440780288
5815,201,1253372420741664769
5816,201,1253297677405696001
5817,201,1252261311452344321
5820,201,1251759895293997057
5821,201,1251237405199224832
5827,201,1250492111473922049
5828,201,1250327470517051393
5833,201,1249710085451829248
5834,201,1249238406418305024
5835,201,1249137886450143236
5836,201,1249053438932963328
5837,201,1249037977415606275
5838,201,1248663715467202560
5841,201,1248616607519137792
5842,201,1248607930137497602
5843,201,1248346369028263936
5844,201,1248346367279247361
5848,201,1248169842353426433
5851,201,1247999637685800960
5852,201,1247977274810535937
5853,201,1247964470854500354
5857,201,1247618915544567809
5858,201,1247561440665501698
5860,201,1247460013142089728
5861,201,1247435898129510400
5865,201,1247228875458764800
5866,201,1247225924409413632
5868,201,1247175188271304704
5870,201,1247139959447969798
5875,201,1246938440001863681
5876,201,1246922017208782848
5880,201,1246852109837967360
5888,201,1246762063688597504
5893,201,1246554074142724097
5894,201,1246528795772735489
5899,201,1246472407935848449
5900,201,1246469646133256192
5904,201,1246438292905754625
5905,201,1246415879203512321
5908,201,1246399836741685249
5909,201,1246397437725433856
5910,201,1246325643928686592
5914,201,1246268246967214080
5915,201,1246260477367209984
5916,201,1246248243157241859
5922,587,1251333833821224962
5924,587,1249762857677447168
5925,587,1249219079828901891
5928,587,1248738224798945287
5938,587,1245198970848043008
5941,587,1242441780286705665
5946,587,1240332811053207553
5951,587,1239428470691827712
5952,587,1239051643209031681
5955,587,1238630524706578433
5960,587,1238381830543376384
5961,587,1238209973332606978
5966,587,1235704060444962818
5970,587,1234605541739114496
5975,587,1233286912695250950
5976,587,1232727457167441921
5981,587,1232166840681369606
5993,587,1226806911330332679
5995,587,1226480750599528456
6000,587,1225728827680268288
6001,587,1225119096976609282
6005,587,1224105826912174099
6006,587,1223946917371092994
6010,587,1223365407890739200
6011,587,1223236591956701184
6012,587,1223099128223354880
6016,587,1222848320915283969
6018,587,1222561806499164160
6019,587,1222556053314781184
6020,587,1222556051226144768
6021,587,1222552574248869888
6025,587,1222465667158298625
6026,587,1222461229593178117
6030,587,1222237661777272835
6031,587,1222218391739498498
6032,587,1222164641561874432
6038,587,1221949154093682689
6041,587,1221921882842243074
6042,587,1221888306385805312
6044,587,1221852444453408768
6045,587,1221850502603911169
6046,587,1221836607613030400
6047,587,1221827756062887936
6049,587,1221667671244247041
6054,587,1221582567562006528
6055,587,1221533394196021248
6056,587,1221475146717777920
6057,587,1221475093236240384
6058,587,1221474646794670085
6060,587,1221465401193893889
6062,587,1221445903782834176
6064,587,1221409982828154880
6065,587,1221409841035599872
6068,587,1221366824182435840
6070,587,1221355482641649664
6071,587,1221350587540934656
6072,587,1221347993636335616
6073,587,1221338797507588097
6074,587,1221323666128019461
6075,587,1221317731884027905
6077,587,1221310293051133952
6078,587,1221308358222848000
6079,587,1221271274812510208
6081,587,1221262145834356743
6085,587,1221242064752476161
6086,587,1221238264541143046
6087,587,1221234701572153345
6089,587,1221227347212300288
6091,587,1221203822132879360
6094,587,1221185876836802560
6095,587,1221156641632129025
6097,587,1221155033007476736
6098,587,1221144482437091328
6099,587,1221134483966922758
6100,587,1221133764568453123
6102,587,1221118627790934016
6103,587,1221115415616794624
6104,587,1221112471575920642
6106,587,1221112256320196608
6107,587,1221108669032681472
6111,587,1221103020223750144
6116,587,1221080803284803585
6117,587,1221075319744081920
6118,587,1221074386049998850
6120,587,1221073266904829954
6121,587,1221070577399750657
6124,587,1221055623892230146
6127,587,1221054143734960129
6128,587,1221043188368056320
6129,587,1221032407798878209
6130,587,1221029734320156675
6131,587,1221029609833189376
6132,587,1221022266474975237
6133,587,1220995980360929281
6134,587,1220991217535569920
6135,587,1220988893652307968
6137,587,1220964469876019200
6139,587,1220951491638366209
6140,587,1220951469899182080
6142,587,1220946535774441473
6145,587,1220919283745771521
6165,587,1220894864486780928
6166,587,1220891678405513216
6168,587,1220884808663851009
6178,587,1220873967596122113
6179,587,1220870959378264065
6180,587,1220867222874267648
6181,587,1220862576499752962
6184,587,1220857668358877189
6185,587,1220856082983276555
6186,587,1220855057341652993
6188,587,1220843366323310594
6190,587,1220837159940304896
6192,587,1220820251295780873
6193,587,1220819954028765197
6194,587,1220816270284611584
6196,587,1220806334423224320
6198,587,1220801186812416000
6200,587,1220785198868070400
6201,587,1220784103429197826
6202,587,1220784013457137670
6203,587,1220781339810717696
6205,587,1220779124358287361
6206,587,1220777463443345410
6207,587,1220777415527583744
6208,587,1220777344400576515
6209,587,1220777231351459847
6213,587,1220773969189453830
6215,587,1220770713776332800
6219,587,1220762094548602888
6225,587,1220751606926528512
6226,587,1220750494835982342
6228,587,1220743248530038785
6229,587,1220742048984240130
6231,587,1220734941736120321
6232,587,1220733676020883456
6233,587,1220732345486962689
6235,587,1220729977873883139
6240,587,1220721737169588225
6241,587,1220720104700248066
6242,587,1220717198433554438
6246,587,1220708860442415104
6247,587,1220708784378712064
6248,587,1220708737503178754
6249,587,1220708683904180226
6250,587,1220708604694683648
6252,587,1220700179260739587
6257,587,1220682252750917633
6259,587,1220672662235762689
6262,587,1220664927821746176
6264,587,1220649353632780289
6270,587,1220633371421876225
6271,587,1220628842001391616
6272,587,1220621834606874624
6273,587,1220618916470435841
6275,587,1220614393077039104
6276,587,1220613209104756737
6277,587,1220611908576792576
6279,587,1220604741710802945
6281,587,1220600773073166336
6282,587,1220599363157872640
6286,587,1220585872430714880
6287,587,1220585847965331456
6292,587,1220579550624653313
6295,587,1220574425222828034
6297,587,1220564881834958855
6299,587,1220561434473570305
6300,587,1220558965517561857
6301,587,1220557915473481728
6303,587,1220556397567533056
6305,587,1220555870196699138
6309,587,1220550117842919424
6311,587,1220549505407508480
6312,587,1220549444023803904
6314,587,1220544073196392448
6316,587,1220542216395022336
6319,587,1220538757058834432
6323,587,1220535290969772032
6324,587,1220534310958247937
6325,587,1220533368867024898
6326,587,1220533104676352001
6327,587,1220532644884176898
6332,587,1220529541958991880
6333,587,1220528887848951808
6334,587,1220528738317848576
6337,587,1220524231429103617
6338,587,1220520806951915520
6339,587,1220511215660752896
6340,587,1220508983254863878
6343,587,1220504290172768257
6344,587,1220502913753194497
6346,587,1220502298817896448
6347,587,1220501604513787905
6348,587,1220500961489063936
6349,587,1220500637714006017
6350,587,1220499193489477632
6352,587,1220498430201491456
6355,587,1220497176419135488
6357,587,1220496382940925952
6360,587,1220495745897435136
6361,587,1220495593497399298
6363,556,1253497095614599170
6364,556,1241113097244467200
6365,556,1240364900603527173
6366,556,1239728814973841408
6367,556,1239582400054620160
6369,556,1238902622582702080
6370,556,1238570178994044928
6371,556,1238268890129539072
6373,556,1237335561649754112
6375,556,1235918702647754753
6377,556,1230553850714525696
6378,556,1229996144454819841
6380,556,1226518330602872832
6381,556,1225425208280014848
6382,556,1225412699963764736
6384,556,1225244729153118208
6385,556,1225212025372102657
6386,556,1225135939573469185
6388,556,1224802023184437248
6390,556,1224669186674298880
6391,556,1224666673183064066
6393,556,1224590260014850048
6400,556,1224493061171970051
6401,556,1224469725255737344
6402,556,1224468095596711938
6405,556,1224446889258405889
6406,556,1224442354796384260
6407,556,1224433324766031873
6409,556,1224419872886554625
6411,556,1224416173661605888
6419,556,1224383598637174787
6420,556,1224382835949293568
6422,556,1224382390166048768
6423,556,1224373743377698820
6424,556,1224370963137081346
6425,556,1224368295165382656
6426,556,1224364508199686149
6428,556,1224360476777373699
6431,556,1224354902622777344
6432,556,1224353674996133889
6436,556,1224345699476811778
6437,556,1224345070016647173
6438,556,1224344977259614208
6440,556,1224342624204738560
6441,556,1224341659950841856
6442,556,1224339238809812992
6443,556,1224339191083032577
6447,556,1224335148528885762
6448,556,1224323712998105088
6449,556,1224319749846376448
6450,556,1224319660851634182
6451,556,1224318497242533888
6452,556,1224304371007213569
6453,556,1224304331362578433
6454,556,1224290274052100100
6455,556,1224289807322484737
6456,556,1224288367862599683
6457,556,1224281889797623808
6459,556,1224268723168694272
6460,556,1224265203556274176
6461,556,1224254074062811136
6463,556,1224244860388958209
6465,556,1224232269465952259
6467,556,1224211542700412928
6469,556,1224204570777223168
6470,556,1224200651632103427
6472,556,1224189418996715520
6476,556,1224181067436834816
6478,556,1224180721926885376
6480,556,1224168250520547331
6481,556,1224161794643484672
6482,556,1224160437123502080
6483,556,1224157857060401157
6484,556,1224157759341572096
6485,556,1224157424132640770
6486,556,1224145882528067584
6487,556,1224144998335238144
6490,556,1224133232242974721
6491,556,1224132942252789760
6493,556,1224132317326839808
6494,556,1224128694123294721
6498,556,1224121176412147712
6499,556,1224116212029886466
6503,556,1224110743102029824
6504,556,1224109509918056448
6505,556,1224109478712246273
6506,556,1224109442012274688
6507,556,1224109009281507329
6508,556,1224108439435141124
6509,556,1224107499764228098
6510,556,1224107195337519104
6512,556,1224106268014600192
6514,556,1224104348025794560
6516,556,1224101746894655489
6517,556,1224101219070726144
6518,556,1224101077290831872
6519,556,1224101000396578819
6520,556,1224100439945367552
6522,556,1224098449471295490
6524,556,1224095253042470917
6527,556,1224094763227516930
6528,556,1224094510390632450
6529,556,1224093347649871873
6531,546,1228115904010915842
6532,546,1228091268607201280
6534,546,1227995968513044480
6535,546,1227977683499249664
6540,545,1226851871215632385
6541,562,1226722088544718850
6542,562,1226604777875730432
6543,562,1223386160128376832
6544,562,1223385775296798720
6547,517,1243807443207032832
6548,517,1239612108268060672
6550,517,1235724004456976384
6551,517,1235629230270148613
6552,517,1233498868509270017
6553,517,1233465361393049602
6554,517,1233402294777077762
6556,517,1233229592560906240
6557,517,1233146386696351744
6558,517,1233145234424520704
6560,517,1233135868757651457
6564,517,1233105457012772864
6565,517,1233103391963914241
6566,517,1233096309093040134
6567,517,1233053094545690627
6568,517,1233052191499354113
6570,517,1233038572720013312
6571,517,1233035742865129474
6572,517,1233035306863075328
6573,517,1233034929312870400
6576,517,1232981341693710337
6577,517,1232977561107517443
6578,517,1232967378247593984
6582,517,1232893123409383424
6583,517,1232890850012811264
6584,517,1232882726581211136
6585,517,1232880800833638400
6586,517,1232880669447086080
6588,517,1232873304081522689
6589,517,1232866070974824449
6591,517,1232857687483985920
6592,517,1232855547466129408
6593,517,1232852780244721666
6594,517,1232851661892263946
6595,517,1232847410990387200
6596,517,1232846820033867776
6597,517,1232841100349657089
6598,517,1232832836589228033
6600,517,1232828535796125697
6604,517,1232816575083884551
6605,517,1232815302209130497
6609,517,1232806930260910081
6610,517,1232806872471699456
6612,517,1232801272144834560
6613,517,1232799751751385088
6614,517,1232799071963840514
6615,517,1232798765284810752
6616,517,1232797947684847617
6617,517,1232795680999079936
6618,517,1232792356593655808
6619,517,1232787442064859141
6623,517,1232786356830646278
6624,517,1232786112227069952
6625,517,1232785036665069570
6626,517,1232784194419298304
6627,517,1232783702272421899
6628,517,1232782132277370881
6629,517,1232780936376274944
6630,517,1232779669927288833
6631,517,1232779638792949760
6633,517,1232778222665916416
6634,517,1232775065814654976
6635,517,1232773340311498755
6636,517,1232772548611465218
6637,517,1232769949745270785
6639,517,1232768548608577543
6641,517,1232765305153343488
6642,517,1232765025170939916
6643,517,1232764452233084928
6644,517,1232764186310123529
6645,517,1232761632687886336
6646,517,1232760671584051210
6647,517,1232760033143861250
6648,517,1232759625331527681
6649,517,1232758662755737601
6651,517,1232757719427428353
6652,517,1232757251980615683
6653,517,1232757233861169154
6654,517,1232757233080991750
6656,517,1232757069901520896
6657,517,1232756037251403778
6658,517,1232755882615803904
6659,517,1232755429295480838
6660,517,1232752834413641729
6661,517,1232752725366104065
6662,517,1232749686592851970
6663,517,1232749677126324225
6665,517,1232746336467943424
6666,517,1232744403468529666
6667,517,1232743773202833408
6668,517,1232740669531316226
6669,517,1232739999394623488
6670,517,1232738351549120518
6671,517,1232737165840441344
6672,517,1232733070610051072
6673,517,1232731071101513728
6674,517,1232729666085150721
6676,327,1240689400549240834
6678,327,1240270671059521537
6679,327,1240129732567601161
6680,327,1240121803437158400
6682,577,1236537876134985728
6683,577,1235017992641052675
6684,577,1227601943767453698
6685,577,1223043046763376646
6686,577,1222652818047295493
6687,577,1222651495725834244
6689,577,1222120845398761472
6690,577,1222039716737892354
6692,577,1221938527379894272
6695,577,1221869967097778176
6696,577,1221827777231572993
6697,577,1221826063581556738
6701,577,1221798763037065216
6702,577,1221791286887239681
6703,577,1221750005326925825
6704,577,1221742327942778880
6707,577,1221718812749221890
6708,577,1221718441255563266
6709,577,1221718362213863424
6710,577,1221718264234926080
6712,577,1221701331435630593
6716,577,1221676812062937088
6719,577,1221656344026968064
6722,577,1221649227727671298
6724,577,1221640382687019008
6725,577,1221639452008886273
6727,577,1221620030716051456
6730,577,1221616712329592835
6737,577,1221598856359612416
6739,577,1221597786803724289
6741,577,1221580046244204548
6743,577,1221575992734441472
6746,577,1221569101161795584
6749,577,1221561271331512331
6750,577,1221560888014053376
6751,577,1221556756913901568
6752,577,1221553897925308417
6754,577,1221551168087904264
6755,577,1221550123597082627
6757,577,1221548731952091137
6758,577,1221548591006855174
6759,577,1221548074188845059
6760,577,1221542861130219520
6761,577,1221540933193388035
6764,577,1221537423420772354
6765,577,1221536936432742402
6768,577,1221532062613528576
6769,577,1221531578540519424
6770,577,1221524825048354819
6771,577,1221523419709288463
6773,577,1221520659362136064
6776,577,1221491852874067971
6777,577,1221481433136553986
6779,577,1221473753755987970
6784,577,1221461384220889088
6785,577,1221460983039889411
6786,577,1221460422043275264
6790,577,1221450379801636870
6791,577,1221449534548606976
6792,577,1221446225452568580
6795,577,1221435537765961730
6797,577,1221418004573052929
6801,577,1221372895211020288
6802,577,1221353896028696576
6803,577,1221352238532255744
6804,577,1221351275004153856
6809,577,1221338430795321345
6811,577,1221328326113026048
6813,577,1221313353601224704
6814,577,1221301643699871747
6815,577,1221298378119708672
6817,577,1221292742829137920
6821,565,1249262849857372165
6823,565,1246550405607276550
6826,565,1243123693959753729
6830,565,1236443239592398848
6832,565,1234160207149834242
6833,565,1233514682872467464
6834,565,1233234038766395392
6842,565,1230562883487977474
6854,565,1227308006754455553
6863,565,1225565347656486913
6871,565,1223723044264456192
6872,565,1223696762432577538
6875,565,1223433722587906048
6877,565,1223372419139637249
6884,565,1223187326924443649
6887,565,1223105130553176065
6888,565,1223082437686779904
6890,565,1223076745903071233
6891,565,1223072546934927362
6892,565,1223067665167552515
6897,565,1223050304729616384
6900,565,1222978782216302592
6901,565,1222949123852242949
6904,565,1222923506427420674
6905,565,1222920319087927296
6908,565,1222894660693061642
6909,565,1222872159443464192
6913,565,1222786154463944704
6916,565,1222686832514813963
6920,565,1222643345677262849
6922,565,1222634735203160066
6924,565,1222619212700479488
6926,565,1222609493747355648
6928,565,1222591776394969088
6930,565,1222585585900183552
6931,565,1222585511887482880
6934,558,1249003473707941889
6935,558,1248727054209646594
6937,558,1243610410575474689
6939,558,1242383874157658113
6945,558,1241153575373463552
6946,558,1241085554533584904
6947,558,1241077051278479360
6949,558,1241070089161658369
6950,558,1241069989265911816
6951,558,1241069762454728705
6952,558,1241048386049990656
6954,558,1241008973735702529
6967,558,1237916492311736326
6968,558,1236818939390410752
6969,558,1234637323532406784
6970,558,1234028953297457152
6971,558,1233523081962049539
6978,558,1229511310871867392
6980,558,1227878732700045312
6981,558,1227819772852740096
6984,558,1227637287451791360
6985,558,1227634520192499712
6986,558,1227634257134141440
6988,558,1227440630449819648
6992,558,1227170457092268034
6995,558,1227081704591917058
6996,558,1227053672816791552
6997,558,1227049877655388160
6998,558,1227018335155609601
6999,558,1227012411472744448
7000,558,1226993887736102913
7004,558,1226685177839022081
7006,558,1226381130816864261
7007,558,1226355657076432896
7008,558,1226338718883049474
7009,558,1226337342283120640
7022,558,1226159758438227968
7023,558,1226145869281411077
7027,558,1226069113237204992
7028,558,1226000270942928896
7029,558,1225951675782877184
7031,558,1225917454850850817
7035,558,1225825945552084993
7040,558,1225761646062125057
7042,558,1225732138214936576
7044,558,1225702849620799489
7045,558,1225691020198694913
7046,558,1225690115206287361
7047,558,1225686806856757255
7048,558,1225686537356005380
7050,558,1225675153964535808
7051,558,1225668697047486464
7052,558,1225654784482365440
7053,558,1225653927326048257
7054,558,1225640910504878080
7056,558,1225635553883746305
7057,558,1225634046148890625
7060,558,1225617043321499649
7063,558,1225600045438754816
7064,558,1225598800573562880
7065,558,1225595601829744641
7067,558,1225589531866550272
7068,558,1225589053057269760
7069,558,1225585504898441218
7070,558,1225584997731422208
7071,558,1225583049275920384
7072,558,1225579286452674560
7073,558,1225579034983256069
7074,558,1225576351215869954
7076,558,1225573592152313861
7078,558,1225545264016039936
7080,558,1225509790656454657
7082,558,1225481532271255552
7083,558,1225435867604348929
7085,558,1225375722807664640
7086,558,1225369324233351169
7088,558,1225335288123117569
7089,558,1225332864310530048
7091,558,1225295349893324802
7092,558,1225268787911544832
7093,558,1225215323122622466
7094,558,1225214142170238977
7095,558,1225178689337544706
7096,558,1225172626353664001
7097,558,1225143876152852494
7098,558,1225139813411631104
7101,558,1225118387967348741
7102,558,1225117078039990273
7103,558,1225115024097673217
7106,558,1225104567043547138
7107,558,1225102082291593216
7108,558,1225095609641775106
7109,558,1225084334832406529
7110,558,1225082449778167810
7111,558,1225077531440828421
7112,558,1225073363279908864
7114,558,1225031606429077504
7115,558,1225020882202001410
7116,558,1225003318629601280
7117,558,1224986214081671168
7118,558,1224986107122798592
7122,558,1224925630602629122
7132,558,1224853127041626112
7133,558,1224852519005884416
7134,558,1224847841945735171
7137,558,1224845646726696961
7139,558,1224842490529898496
7140,558,1224837267027636225
7141,558,1224837249910657026
7144,558,1224812663051603969
7145,558,1224809671976017922
7147,558,1224799662814760960
7150,558,1224790662794530816
7157,558,1224768309008257025
7163,558,1224761593147228165
7168,558,1224749682708054017
7169,558,1224749514088755200
7170,558,1224743792173109250
7172,558,1224742405628473345
7176,558,1224729334830764032
7178,558,1224725992297467906
7179,558,1224723961197539331
7182,558,1224718957430673413
7189,558,1224713847996583937
7190,558,1224712065249619968
7191,558,1224709678527107078
7192,558,1224708819982409737
7193,558,1224707132781670401
7194,558,1224707042176372737
7196,558,1224704488092655617
7204,558,1224676671820685312
7205,558,1224675882645762048
7207,558,1224674062460342273
7211,558,1224658021625683968
7212,558,1224644258239524866
7213,558,1224643073675878400
